RHIZO 2016a	Operator	Analysis Date Time	ImageFileName	ImageAcqDeviceAndSoftwareInfo DateTimeModified	AnalysedRegionArea(cm2)	AnalysedRegionWidth(cm)	AnalysedRegionHeight(cm)	Left Top Right Bottom  NExclusions	DevOrder Criteria	ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile]	PxClassif	Filters	Fractal PxMin PxMax	SoilVol(m3)	Length(cm)	RatioHypLeafToRootLen	ProjArea(cm2)	RatioHypLeafToRootArea	SurfArea(cm2)		AvgDiam(mm)		LenPerVol(cm/m3)		RootVolume(cm3)	FractalDimension	FractalDeviation	Tips	Forks	Crossings	NofLinks	Altitude	ExternalPathLength	LinkAvgLength(cm)	LinkAvgProjArea(cm2)	LinkAvgSurfArea(cm2)	LinkAvgDiam(mm)	LinkAvgBrAngle(deg)	NofNodules	HypocotylLeafArea	HypocotylLeafLength	NAxis	Main NAxis	Main TotLength	Lateral NAxis	Lateral TotLength	Tertiary NAxis	Tertiary TotLength	NSeedlings	NumberOfClasses	ClassBoundaries	0<.L.<=0.5000000	0.5000000<.L.<=1.0000000	1.0000000<.L.<=1.5000000	1.5000000<.L.<=2.0000000	2.0000000<.L.<=2.5000000	2.5000000<.L.<=3.0000000	3.0000000<.L.<=3.5000000	3.5000000<.L.<=4.0000000	4.0000000<.L.<=4.5000000	.L.>4.5000000	0<.SA.<=0.5000000	0.5000000<.SA.<=1.0000000	1.0000000<.SA.<=1.5000000	1.5000000<.SA.<=2.0000000	2.0000000<.SA.<=2.5000000	2.5000000<.SA.<=3.0000000	3.0000000<.SA.<=3.5000000	3.5000000<.SA.<=4.0000000	4.0000000<.SA.<=4.5000000	.SA.>4.5000000	0<.PA.<=0.5000000	0.5000000<.PA.<=1.0000000	1.0000000<.PA.<=1.5000000	1.5000000<.PA.<=2.0000000	2.0000000<.PA.<=2.5000000	2.5000000<.PA.<=3.0000000	3.0000000<.PA.<=3.5000000	3.5000000<.PA.<=4.0000000	4.0000000<.PA.<=4.5000000	.PA.>4.5000000	0<.V.<=0.5000000	0.5000000<.V.<=1.0000000	1.0000000<.V.<=1.5000000	1.5000000<.V.<=2.0000000	2.0000000<.V.<=2.5000000	2.5000000<.V.<=3.0000000	3.0000000<.V.<=3.5000000	3.5000000<.V.<=4.0000000	4.0000000<.V.<=4.5000000	.V.>4.5000000	0<.T.<=0.5000000	0.5000000<.T.<=1.0000000	1.0000000<.T.<=1.5000000	1.5000000<.T.<=2.0000000	2.0000000<.T.<=2.5000000	2.5000000<.T.<=3.0000000	3.0000000<.T.<=3.5000000	3.5000000<.T.<=4.0000000	4.0000000<.T.<=4.5000000	.T.>4.5000000
ELTR_CULT_PRY_23_LANA	DKEYES	11/11/19 12:53	"ELTR_CULT_FS_13,_PRY_19-24,RV_15-18,_NMNW_C_13-14_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	10.6285	7.4377	1.8278	2832 2076 4000 2364  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5141		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_24_LANA	DKEYES	11/11/19 12:53	"ELTR_CULT_FS_13,_PRY_19-24,RV_15-18,_NMNW_C_13-14_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	3.6969	3.6679	1.6247	3456 1468 4032 1724  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.0641		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_25_LANA	DKEYES	11/11/19 12:57	ELTR_CULT_RV_23-24_PRY_25-27_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	36.1692	5.3745	10.2558	2020 44 2864 1660  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.6485		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_26_LANA	DKEYES	11/11/19 12:57	ELTR_CULT_RV_23-24_PRY_25-27_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	13.2071	5.0688	7.5141	2864 128 3660 1312  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5047		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_27_LANA	DKEYES	11/11/19 12:57	ELTR_CULT_RV_23-24_PRY_25-27_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	39.0838	5.9731	10.4461	3670 12 4608 1658  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.5095		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_29_LANA	DKEYES	11/11/19 13:04	"ELTR_WR_13_NMNW_31,33, 35-37_FS_23-24_SL_25_PRY_30-32_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	20.3357	9.3035	3.5984	1674 2640 3135 3207  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.0543		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_30_LANA	DKEYES	11/11/19 13:04	"ELTR_WR_13_NMNW_31,33, 35-37_FS_23-24_SL_25_PRY_30-32_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	18.8396	9.0551	2.8368	2967 2787 4389 3234  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.9957		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_31_LANA	DKEYES	11/11/19 13:04	"ELTR_WR_13_NMNW_31,33, 35-37_FS_23-24_SL_25_PRY_30-32_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	37.0562	16.1808	3.903	1956 1791 4497 2406  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		3.2504		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_32_LANA	DKEYES	11/11/19 13:04	"ELTR_WR_13_NMNW_31,33, 35-37_FS_23-24_SL_25_PRY_30-32_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	55.9169	16.6775	4.1125	1884 798 4503 1446  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		2.5109		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_33_LANA	NoName	8/6/19 9:25	"ELTR_CULT_PRY_33-35,37_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	52.5622	5.6802	16.6529	3412 388 4304 3012  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-65535	Smooth Off Area Off LWRatio Off	Off	1	0		4.915		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_34_LANA	NoName	8/6/19 9:25	"ELTR_CULT_PRY_33-35,37_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	12.0419	1.834	10.6365	3356 92 3644 1768  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-65535	Smooth Off Area Off LWRatio Off	Off	1	0		1.3957		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_35_LANA	NoName	8/6/19 9:25	"ELTR_CULT_PRY_33-35,37_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	29.3767	3.7443	11.652	2260 460 2848 2296  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-65535	Smooth Off Area Off LWRatio Off	Off	1	0		1.6449		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_36_LANA	DKEYES	11/11/19 13:08	ELTR_CULT_PRY_36_RV_37_UTSW_SP_37_UTC_DNF_14_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	128.6437	11.8443	18.8868	300 40 2160 3016  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		5.7429		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_37_LANA	DKEYES	12/1/19 8:59	"ELTR_TMC_40_PRY_42,37_LEAF_ANALYSES.TIF"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	61.5118	13.277	10.0907	3 33 2088 1623  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		4.4691		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_38_LANA	DKEYES	11/21/19 14:32	"ELTR_DNF_37,RV_58,57,59,SL_51,52,PRY_38,40,45,54,46,SP_37,WR_58,55_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	18.5495	9.4563	3.5984	285 273 1770 840  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.1858		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_40_LANA	DKEYES	11/21/19 14:32	"ELTR_DNF_37,RV_58,57,59,SL_51,52,PRY_38,40,45,54,46,SP_37,WR_58,55_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	47.5961	7.3358	9.2911	2286 4605 3438 6069  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.9307		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_41_LANA	DKEYES	11/21/19 14:49	"ELTR_CONC_WR_56,54,57_FS_41_PRY_41_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	14.1542	7.7179	3.4017	1744 1056 2956 1592  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.3278		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_42_LANA	DKEYES	11/21/19 14:05	"ELTR_TMC_40_PRY_42,37_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	38.5817	13.2961	4.5123	3 1572 2091 2283  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.691		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_42_LANA	DKEYES	12/1/19 8:59	"ELTR_TMC_40_PRY_42,37_LEAF_ANALYSES.TIF"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	38.5817	13.2961	4.5123	3 1572 2091 2283  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.691		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_44_LANA	DKEYES	11/21/19 14:43	ELTR_PRY_44_DNF_44_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	17.4551	3.6679	7.5776	1258 186 1834 1380  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.667		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_45_LANA	DKEYES	11/21/19 14:32	"ELTR_DNF_37,RV_58,57,59,SL_51,52,PRY_38,40,45,54,46,SP_37,WR_58,55_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	23.2102	10.9655	2.9511	2085 4101 3807 4566  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.4086		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_46_LANA	DKEYES	11/21/19 14:32	"ELTR_DNF_37,RV_58,57,59,SL_51,52,PRY_38,40,45,54,46,SP_37,WR_58,55_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	20.1213	9.399	2.9891	2304 2643 3780 3114  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5739		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_48_LANA	DKEYES	11/21/19 14:19	"ELTR_TMC_53_PRY_58,48_WR_44,45,48_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	22.3343	10.2396	2.7226	84 1182 1692 1611  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.1214		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_50_LANA	DKEYES	11/21/19 14:11	"ELTR_TMC_49,50,51,59_WR_40,41_PRY_50,59_FS_49_SL_54_C_56_DNF_58_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	25.0987	13.2388	2.6274	1074 5070 3153 5484  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.9576		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_51_LANA	DKEYES	11/21/19 14:16	"ELTR_DNF_49,46,41,59,53_WR_49,50,51_SL_45,60_TMC_52_RV_41,42,49,50,51_PRY_51_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	13.6024	9.4372	2.1895	2649 3894 4131 4239  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.4791		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_54_LANA	DKEYES	11/21/19 14:32	"ELTR_DNF_37,RV_58,57,59,SL_51,52,PRY_38,40,45,54,46,SP_37,WR_58,55_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	18.4744	8.654	3.1605	2433 3510 3792 4008  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5311		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_58_LANA	DKEYES	11/21/19 14:19	"ELTR_TMC_53_PRY_58,48_WR_44,45,48_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	11.8906	10.2205	1.5231	6 2571 1611 2811  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5058		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_PRY_59_LANA	DKEYES	11/21/19 14:11	"ELTR_TMC_49,50,51,59_WR_40,41_PRY_50,59_FS_49_SL_54_C_56_DNF_58_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	10.6637	7.2021	2.1514	1374 3648 2505 3987  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.2863		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_13_LANA	DKEYES	11/11/19 13:32	ELTR_CULT_RV_13-14_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	54.7606	12.723	6.6066	1143 630 3141 1671  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.6599		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_14_LANA	DKEYES	11/11/19 13:32	ELTR_CULT_RV_13-14_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	63.3907	15.232	5.1533	948 2928 3340 3740  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.0144		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_15_LANA	DKEYES	11/11/19 12:53	"ELTR_CULT_FS_13,_PRY_19-24,RV_15-18,_NMNW_C_13-14_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	13.1569	7.8962	2.437	1264 3076 2504 3460  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.3977		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_16_LANA	DKEYES	11/11/19 12:53	"ELTR_CULT_FS_13,_PRY_19-24,RV_15-18,_NMNW_C_13-14_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	9.5739	6.3169	1.7262	1272 2292 2264 2564  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.3997		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_17_LANA	DKEYES	11/11/19 12:53	"ELTR_CULT_FS_13,_PRY_19-24,RV_15-18,_NMNW_C_13-14_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	10.3982	10.3669	1.2947	1168 1732 2796 1936  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.3653		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_18_LANA	DKEYES	11/11/19 12:53	"ELTR_CULT_FS_13,_PRY_19-24,RV_15-18,_NMNW_C_13-14_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	9.9927	9.1443	1.3962	1180 1100 2616 1320  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.7222		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_19_LANA	DKEYES	11/11/19 13:16	"ELTR_UTC_TMC_13, ELTR_UTSW_SP_14, ELTR_CULT_FS_15-16, ELTR_CULT_RV_19-21_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	12.8142	7.2084	2.437	472 576 1604 960  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.0309		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_20_LANA	DKEYES	11/11/19 13:16	"ELTR_UTC_TMC_13, ELTR_UTSW_SP_14, ELTR_CULT_FS_15-16, ELTR_CULT_RV_19-21_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	14.5648	6.6481	2.7416	404 1696 1448 2128  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_21_LANA	DKEYES	11/11/19 13:16	"ELTR_UTC_TMC_13, ELTR_UTSW_SP_14, ELTR_CULT_FS_15-16, ELTR_CULT_RV_19-21_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	7.6914	6.8264	1.4977	392 2512 1464 2748  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.0193		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_22_LANA	DKEYES	11/11/19 13:21	"ELTR_CULT_FS_21,22_TMC_21,22,24_RV_22_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	19.2347	3.2349	7.641	3764 752 4272 1956  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5651		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_23_LANA	DKEYES	11/11/19 12:57	ELTR_CULT_RV_23-24_PRY_25-27_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	20.026	3.6679	9.1134	230 106 806 1542  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.6881		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_24_LANA	DKEYES	11/11/19 12:57	ELTR_CULT_RV_23-24_PRY_25-27_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	15.9413	3.4514	7.5141	1132 144 1674 1328  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5759		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_25_LANA	DKEYES	11/11/19 13:33	ELTR_CULT_RV_25-28_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	18.4548	9.1188	2.7416	288 488 1720 920  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.8154		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_26_LANA	DKEYES	11/11/19 13:33	ELTR_CULT_RV_25-28_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	12.2782	6.0622	2.9447	720 1408 1672 1872  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.4029		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
